p_path,p_weight,p_name,p_description,p_type,p_pictures,p_pic_width,p_pic_height,p_new_width,p_new_height,p_new_size,n,rating_emotion_p_eval_o.response_mean,rating_emotion_p_eval_o.response_raw,rating_emotion_p_eval_o.response_std,rating_emotion_p_eval_o.rt_mean,rating_emotion_p_eval_o.rt_raw,rating_emotion_p_eval_o.rt_std,rating_emotion_p_eval_t.response_mean,rating_emotion_p_eval_t.response_raw,rating_emotion_p_eval_t.response_std,rating_emotion_p_eval_t.rt_mean,rating_emotion_p_eval_t.rt_raw,rating_emotion_p_eval_t.rt_std,order
Resources\Pictures\,Positive\,1601,man feeding giraffe,.jpg,Resources\Pictures\Positive\1601.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,7.0,7.0,0.0,6.460999965667725,6.460999965667725,0.0,6.0,6.0,0.0,2.930000066757202,2.930000066757202,0.0,27.0
Resources\Pictures\,Positive\,2005,smiling man,.jpg,Resources\Pictures\Positive\2005.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,2.0,2.0,0.0,8.045000076293945,8.045000076293945,0.0,5.0,5.0,0.0,3.4660000801086426,3.4660000801086426,0.0,28.0
Resources\Pictures\,Positive\,2010,smiling man 2,.jpg,Resources\Pictures\Positive\2010.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,1.0,1.0,0.0,7.510000228881836,7.510000228881836,0.0,5.0,5.0,0.0,1.8990000486373901,1.8990000486373901,0.0,29.0
Resources\Pictures\,Positive\,2058,baby holding hand,.jpg,Resources\Pictures\Positive\2058.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,7.0,7.0,0.0,11.9399995803833,11.9399995803833,0.0,7.0,7.0,0.0,3.2790000438690186,3.2790000438690186,0.0,30.0
Resources\Pictures\,Positive\,2071,baby smiling,.jpg,Resources\Pictures\Positive\2071.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,8.0,8.0,0.0,4.046999931335449,4.046999931335449,0.0,7.0,7.0,0.0,2.2829999923706055,2.2829999923706055,0.0,31.0

extraInfo
participant,es
session,003
date,2019_Oct_08_1131
expName,EmotionSession
psychopyVersion,3.1.3
frameRate,60.03475931041705
