E4_Gsr 1558610567,976 0,1870518
E4_Gsr 1558610568,226 0,1896141
E4_Gsr 1558610568,476 0,188333
E4_Hr 1558610563,18048 62,94791
E4_Ibi 1558610563,18048 0,9531691
E4_Hr 1558610564,14928 61,93262
E4_Ibi 1558610564,14928 0,9687948
E4_Gsr 1558610568,726 0,188333
E4_Gsr 1558610568,976 0,188333
E4_Gsr 1558610569,226 0,1870518
E4_Gsr 1558610569,476 0,1870518
E4_Gsr 1558610569,726 0,1870518
E4_Gsr 1558610569,976 0,1857706
E4_Hr 1558610565,10245 62,94791
E4_Ibi 1558610565,10245 0,9531691
E4_Gsr 1558610570,226 0,1870518
E4_Gsr 1558610570,476 0,188333
E4_Gsr 1558610570,726 0,1870518
E4_Gsr 1558610570,976 0,1870518
E4_Gsr 1558610571,226 0,1908953
E4_Gsr 1558610571,476 0,1921765
E4_Hr 1558610566,00874 66,20383
E4_Ibi 1558610566,00874 0,9062919
E4_Hr 1558610566,99316 60,94956
E4_Ibi 1558610566,99316 0,9844205
E4_Gsr 1558610571,726 0,1908953
E4_Gsr 1558610571,976 0,188333
E4_Gsr 1558610572,226 0,1908953
E4_Gsr 1558610572,476 0,1896141
E4_Gsr 1558610572,726 0,188333
E4_Gsr 1558610572,976 0,1896141
E4_Acc 1558610573,78839 1 64 2
E4_Acc 1558610573,81964 1 64 2
E4_Acc 1558610573,85089 1 64 2
E4_Acc 1558610573,88214 1 64 1
E4_Acc 1558610573,91339 1 64 1
E4_Hr 1558610567,97758 60,94955
E4_Ibi 1558610567,97758 0,9844208
E4_Acc 1558610573,94465 1 64 2
E4_Acc 1558610573,9759 1 64 2
E4_Acc 1558610574,00715 1 64 2
E4_Acc 1558610574,0384 1 64 2
E4_Acc 1558610574,06965 1 64 2
E4_Acc 1558610574,1009 1 64 2
E4_Acc 1558610574,13215 1 64 2
E4_Acc 1558610574,16341 1 64 2
E4_Acc 1558610574,19466 1 64 2
E4_Acc 1558610574,22591 1 64 2
E4_Acc 1558610574,25716 1 64 2
E4_Acc 1558610574,28841 1 64 2
E4_Acc 1558610574,31966 1 64 2
E4_Acc 1558610574,35091 1 64 2
E4_Acc 1558610574,38217 1 64 2
E4_Acc 1558610574,41342 1 64 2
E4_Acc 1558610574,44467 1 64 2
E4_Acc 1558610574,47592 1 64 2
E4_Acc 1558610574,50717 1 65 1
E4_Acc 1558610574,53842 1 64 1
E4_Acc 1558610574,56967 1 64 1
E4_Acc 1558610574,60093 1 64 2
E4_Acc 1558610574,63218 1 64 3
E4_Acc 1558610574,66343 1 64 2
E4_Acc 1558610574,69468 0 65 2
E4_Acc 1558610574,72593 1 64 2
E4_Acc 1558610574,75718 0 64 2
E4_Acc 1558610574,78843 0 64 1
E4_Acc 1558610574,81969 1 64 2
E4_Acc 1558610574,85094 1 64 2
E4_Gsr 1558610573,226 0,1908953
E4_Gsr 1558610573,476 0,1921765
E4_Gsr 1558610573,726 0,1896141
E4_Gsr 1558610573,976 0,1896141
E4_Gsr 1558610574,226 0,1921765
E4_Gsr 1558610574,476 0,1908953
E4_Hr 1558610568,93075 62,94791
E4_Ibi 1558610568,93075 0,9531691
E4_Acc 1558610574,88219 0 65 2
E4_Acc 1558610574,91344 0 64 1
E4_Acc 1558610574,94469 0 64 1
E4_Acc 1558610574,97594 0 64 1
E4_Acc 1558610575,0072 1 64 2
E4_Acc 1558610575,03845 1 64 1
E4_Acc 1558610575,0697 0 64 2
E4_Acc 1558610575,10095 1 64 2
E4_Acc 1558610575,1322 0 64 1
E4_Acc 1558610575,16345 0 64 1
E4_Acc 1558610575,1947 0 64 1
E4_Acc 1558610575,22596 0 64 1
E4_Acc 1558610575,25721 0 64 1
E4_Acc 1558610575,28846 0 64 1
E4_Acc 1558610575,31971 0 64 1
E4_Acc 1558610575,35096 0 64 1
E4_Acc 1558610575,38221 0 64 1
E4_Acc 1558610575,41346 0 64 2
E4_Acc 1558610575,44472 0 64 2
E4_Acc 1558610575,47597 1 64 2
E4_Acc 1558610575,50722 0 64 1
E4_Acc 1558610575,53847 1 64 2
E4_Acc 1558610575,56972 0 64 2
E4_Acc 1558610575,60097 0 64 2
E4_Acc 1558610575,63222 0 64 1
E4_Acc 1558610575,66348 0 64 1
E4_Acc 1558610575,69473 1 64 1
E4_Acc 1558610575,72598 0 64 2
E4_Acc 1558610575,75723 1 64 1
E4_Acc 1558610575,78848 1 64 2
E4_Acc 1558610575,81973 0 64 2
E4_Acc 1558610575,85098 1 64 1
E4_Acc 1558610575,88224 0 64 1
E4_Acc 1558610575,91349 0 64 1
E4_Acc 1558610575,94474 0 64 2
E4_Acc 1558610575,97599 0 64 1
E4_Hr 1558610569,96205 58,17913
E4_Ibi 1558610569,96205 1,031298
E4_Acc 1558610576,00724 0 64 1
E4_Acc 1558610576,03849 0 64 2
E4_Acc 1558610576,06974 0 64 1
E4_Acc 1558610576,101 1 64 1
E4_Acc 1558610576,13225 1 64 1
E4_Acc 1558610576,1635 0 64 1
E4_Acc 1558610576,19475 0 64 1
E4_Acc 1558610576,226 0 64 1
E4_Acc 1558610576,25725 0 64 1
E4_Acc 1558610576,2885 0 64 2
E4_Acc 1558610576,31976 0 64 2
E4_Acc 1558610576,35101 1 64 2
E4_Gsr 1558610574,726 0,1896141
E4_Gsr 1558610574,976 0,1908953
E4_Gsr 1558610575,226 0,188333
E4_Gsr 1558610575,476 0,188333
E4_Gsr 1558610575,726 0,188333
E4_Gsr 1558610575,976 0,1908953
E4_Acc 1558610576,38226 0 64 1
E4_Acc 1558610576,41351 0 64 1
E4_Acc 1558610576,44476 0 64 1
E4_Acc 1558610576,47601 0 64 1
E4_Acc 1558610576,50726 0 64 1
E4_Acc 1558610576,53852 0 64 2
E4_Acc 1558610576,56977 1 64 1
E4_Acc 1558610576,60102 1 64 1
E4_Acc 1558610576,63227 1 64 1
E4_Acc 1558610576,66352 0 64 1
E4_Acc 1558610576,69477 0 64 1
E4_Acc 1558610576,72602 0 64 2
E4_Acc 1558610576,75728 1 64 1
E4_Acc 1558610576,78853 0 64 1
E4_Acc 1558610576,81978 1 64 1
E4_Acc 1558610576,85103 0 64 1
E4_Acc 1558610576,88228 0 64 1
E4_Acc 1558610576,91353 0 64 1
E4_Hr 1558610571,00897 57,31078
E4_Ibi 1558610571,00897 1,046923
E4_Acc 1558610576,94478 1 64 2
E4_Acc 1558610576,97604 0 64 1
E4_Acc 1558610577,00729 1 64 1
E4_Acc 1558610577,03854 0 64 1
E4_Acc 1558610577,06979 0 64 1
E4_Acc 1558610577,10104 0 64 1
E4_Acc 1558610577,13229 1 64 2
E4_Acc 1558610577,16354 0 64 1
E4_Acc 1558610577,1948 0 64 1
E4_Acc 1558610577,22605 0 64 2
E4_Acc 1558610577,2573 1 65 1
E4_Acc 1558610577,28855 0 64 1
E4_Acc 1558610577,3198 0 64 1
E4_Acc 1558610577,35105 0 64 1
E4_Acc 1558610577,3823 1 64 2
E4_Acc 1558610577,41356 1 64 1
E4_Acc 1558610577,44481 0 64 2
E4_Acc 1558610577,47606 1 64 2
E4_Acc 1558610577,50731 1 64 1
E4_Acc 1558610577,53856 0 64 1
E4_Acc 1558610577,56981 0 64 1
E4_Acc 1558610577,60106 0 64 2
E4_Acc 1558610577,63232 0 64 1
E4_Acc 1558610577,66357 1 64 1
E4_Acc 1558610577,69482 0 64 1
E4_Acc 1558610577,72607 1 64 1
E4_Acc 1558610577,75732 0 64 1
E4_Acc 1558610577,78857 0 64 1
E4_Acc 1558610577,81983 0 64 1
E4_Acc 1558610577,85108 1 65 2
E4_Gsr 1558610576,226 0,188333
E4_Gsr 1558610576,476 0,1870518
E4_Gsr 1558610576,726 0,188333
E4_Gsr 1558610576,976 0,1896141
E4_Gsr 1558610577,226 0,1896141
E4_Gsr 1558610577,476 0,1896141
E4_Hr 1558610571,94652 63,99702
E4_Ibi 1558610571,94652 0,9375436
E4_Acc 1558610577,88233 0 64 1
E4_Acc 1558610577,91358 0 64 1
E4_Acc 1558610577,94483 0 64 1
E4_Acc 1558610577,97608 1 64 1
E4_Acc 1558610578,00733 0 64 1
E4_Acc 1558610578,03859 1 64 1
E4_Acc 1558610578,06984 0 64 2
E4_Acc 1558610578,10109 0 64 2
E4_Acc 1558610578,13234 0 64 1
E4_Acc 1558610578,16359 0 64 2
E4_Acc 1558610578,19484 0 64 2
E4_Acc 1558610578,22609 1 64 2
E4_Acc 1558610578,25735 0 65 1
E4_Acc 1558610578,2886 0 65 2
E4_Acc 1558610578,31985 0 64 1
E4_Acc 1558610578,3511 1 64 1
E4_Acc 1558610578,38235 0 64 1
E4_Acc 1558610578,4136 0 64 1
E4_Acc 1558610578,44485 1 64 2
E4_Acc 1558610578,47611 1 64 1
E4_Acc 1558610578,50736 1 64 1
E4_Acc 1558610578,53861 2 65 1
E4_Acc 1558610578,56986 3 64 2
E4_Acc 1558610578,60111 2 65 0
E4_Hr 1558610572,85281 66,20383
E4_Ibi 1558610572,85281 0,9062919
E4_Acc 1558610578,63236 1 65 0
E4_Acc 1558610578,66361 -2 64 3
E4_Acc 1558610578,69487 -5 64 3
E4_Acc 1558610578,72612 -5 64 3
E4_Acc 1558610578,75737 -5 65 1
E4_Acc 1558610578,78862 -4 64 -1
E4_Acc 1558610578,81987 -4 65 1
E4_Acc 1558610578,85112 -3 64 2
E4_Acc 1558610578,88237 -2 64 3
E4_Acc 1558610578,91363 -2 64 3
E4_Acc 1558610578,94488 0 65 1
E4_Acc 1558610578,97613 -1 65 0
E4_Acc 1558610579,00738 -5 64 1
E4_Acc 1558610579,03863 -7 64 0
E4_Acc 1558610579,06988 -7 65 -2
E4_Acc 1558610579,10113 -1 64 3
E4_Acc 1558610579,13239 9 66 10
E4_Acc 1558610579,16364 6 67 -9
E4_Acc 1558610579,19489 12 63 -5
E4_Acc 1558610579,22614 27 54 18
E4_Acc 1558610579,25739 19 55 12
E4_Acc 1558610579,28864 28 45 33
E4_Acc 1558610579,31989 36 41 50
E4_Acc 1558610579,35115 11 46 28
E4_Gsr 1558610577,726 0,1896141
E4_Gsr 1558610577,976 0,1908953
E4_Gsr 1558610578,226 0,188333
E4_Gsr 1558610578,476 0,1896141
E4_Gsr 1558610578,726 0,1870518
E4_Gsr 1558610578,976 0,1870518
E4_Acc 1558610579,3824 36 41 47
E4_Acc 1558610579,41365 35 42 43
E4_Acc 1558610579,4449 31 43 37
E4_Acc 1558610579,47615 33 41 38
E4_Acc 1558610579,5074 33 38 33
E4_Acc 1558610579,53865 40 40 37
E4_Acc 1558610579,56991 41 36 40
E4_Acc 1558610579,60116 42 40 32
E4_Acc 1558610579,63241 38 40 25
E4_Acc 1558610579,66366 40 40 24
E4_Acc 1558610579,69491 46 37 23
E4_Acc 1558610579,72616 47 44 19
E4_Acc 1558610579,75741 45 44 19
E4_Acc 1558610579,78867 39 41 19
E4_Acc 1558610579,81992 37 40 18
E4_Acc 1558610579,85117 42 44 14
E4_Acc 1558610579,88242 43 44 14
E4_Acc 1558610579,91367 43 44 18
E4_Acc 1558610579,94492 44 44 20
E4_Acc 1558610579,97617 43 43 17
E4_Acc 1558610580,00743 43 46 16
E4_Acc 1558610580,03868 40 45 15
E4_Acc 1558610580,06993 42 46 17
E4_Acc 1558610580,10118 44 48 18
E4_Acc 1558610580,13243 45 46 15
E4_Acc 1558610580,16368 45 43 15
E4_Acc 1558610580,19494 44 40 18
E4_Acc 1558610580,22619 40 40 20
E4_Acc 1558610580,25744 49 42 18
E4_Acc 1558610580,28869 46 40 19
E4_Acc 1558610580,31994 36 42 20
E4_Acc 1558610580,35119 44 44 20
E4_Acc 1558610580,38244 43 43 18
E4_Acc 1558610580,4137 41 46 15
E4_Acc 1558610580,44495 40 44 22
E4_Acc 1558610580,4762 39 45 24
E4_Acc 1558610580,50745 36 44 23
E4_Acc 1558610580,5387 41 47 20
E4_Acc 1558610580,56995 37 49 23
E4_Acc 1558610580,6012 31 47 23
E4_Acc 1558610580,63246 42 45 28
E4_Acc 1558610580,66371 43 43 27
E4_Acc 1558610580,69496 32 40 27
E4_Acc 1558610580,72621 28 43 32
E4_Acc 1558610580,75746 36 44 30
E4_Acc 1558610580,78871 33 44 22
E4_Acc 1558610580,81996 35 42 26
E4_Acc 1558610580,85122 35 36 36
E4_Gsr 1558610579,226 0,1870518
E4_Gsr 1558610579,476 0,1857706
E4_Gsr 1558610579,726 0,1857706
E4_Gsr 1558610579,976 0,1857706
E4_Gsr 1558610580,226 0,1870518
E4_Gsr 1558610580,476 0,1870518
E4_Acc 1558610580,88247 35 32 36
E4_Acc 1558610580,91372 30 23 31
E4_Acc 1558610580,94497 28 21 30
E4_Acc 1558610580,97622 33 27 32
E4_Acc 1558610581,00747 23 26 30
E4_Acc 1558610581,03872 19 27 26
E4_Acc 1558610581,06998 20 26 26
E4_Acc 1558610581,10123 36 25 28
E4_Acc 1558610581,13248 42 34 29
E4_Acc 1558610581,16373 28 34 26
E4_Acc 1558610581,19498 47 28 31
E4_Acc 1558610581,22623 58 32 36
E4_Acc 1558610581,25748 34 33 32
E4_Acc 1558610581,28874 47 24 43
E4_Acc 1558610581,31999 44 25 43
E4_Acc 1558610581,35124 39 21 49
E4_Acc 1558610581,38249 50 14 60
E4_Acc 1558610581,41374 43 12 58
E4_Acc 1558610581,44499 43 8 54
E4_Acc 1558610581,47624 58 0 67
E4_Acc 1558610581,5075 48 -1 59
E4_Acc 1558610581,53875 37 0 48
E4_Acc 1558610581,57 42 -8 48
E4_Acc 1558610581,60125 42 -12 46
E4_Acc 1558610581,6325 36 -17 49
E4_Acc 1558610581,66375 30 -22 54
E4_Acc 1558610581,695 39 -27 67
E4_Acc 1558610581,72626 40 -26 58
E4_Acc 1558610581,75751 47 -27 53
E4_Acc 1558610581,78876 38 -21 48
E4_Acc 1558610581,82001 35 -18 47
E4_Acc 1558610581,85126 35 -16 40
E4_Acc 1558610581,88251 37 -18 43
E4_Acc 1558610581,91376 40 -20 44
E4_Acc 1558610581,94502 40 -21 43
E4_Acc 1558610581,97627 42 -23 44
E4_Acc 1558610582,00752 41 -21 45
E4_Acc 1558610582,03877 40 -20 45
E4_Acc 1558610582,07002 42 -16 43
E4_Acc 1558610582,10127 46 -15 40
E4_Acc 1558610582,13252 47 -14 47
E4_Acc 1558610582,16378 42 -12 48
E4_Acc 1558610582,19503 39 -6 44
E4_Acc 1558610582,22628 39 -5 41
E4_Acc 1558610582,25753 44 -11 47
E4_Acc 1558610582,28878 43 -12 45
E4_Acc 1558610582,32003 41 -13 43
E4_Acc 1558610582,35128 38 -15 41
E4_Gsr 1558610580,726 0,1844894
E4_Gsr 1558610580,976 0,1857706
E4_Gsr 1558610581,226 0,1896141
E4_Gsr 1558610581,476 0,1896141
E4_Gsr 1558610581,726 0,188333
E4_Gsr 1558610581,976 0,1896141
E4_Acc 1558610582,38254 39 -16 43
E4_Acc 1558610582,41379 40 -14 41
E4_Acc 1558610582,44504 40 -15 40
E4_Acc 1558610582,47629 43 -17 40
E4_Acc 1558610582,50754 41 -17 39
E4_Acc 1558610582,53879 41 -17 40
E4_Acc 1558610582,57004 46 -17 43
E4_Acc 1558610582,6013 46 -16 43
E4_Acc 1558610582,63255 44 -16 41
E4_Acc 1558610582,6638 43 -14 41
E4_Acc 1558610582,69505 42 -14 42
E4_Acc 1558610582,7263 42 -14 43
E4_Acc 1558610582,75755 43 -14 44
E4_Acc 1558610582,78881 44 -14 42
E4_Acc 1558610582,82006 44 -13 43
E4_Acc 1558610582,85131 43 -13 44
E4_Acc 1558610582,88256 43 -13 44
E4_Acc 1558610582,91381 42 -14 42
E4_Acc 1558610582,94506 42 -14 43
E4_Acc 1558610582,97631 43 -15 44
E4_Acc 1558610583,00757 42 -15 44
E4_Acc 1558610583,03882 43 -14 43
E4_Acc 1558610583,07007 42 -14 42
E4_Acc 1558610583,10132 41 -15 43
E4_Acc 1558610583,13257 42 -15 42
E4_Acc 1558610583,16382 43 -14 43
E4_Acc 1558610583,19507 43 -13 43
E4_Acc 1558610583,22633 43 -13 42
E4_Acc 1558610583,25758 42 -14 43
E4_Acc 1558610583,28883 42 -15 43
E4_Acc 1558610583,32008 42 -16 43
E4_Acc 1558610583,35133 42 -15 42
E4_Acc 1558610583,38258 42 -15 42
E4_Acc 1558610583,41383 42 -15 42
E4_Acc 1558610583,44509 42 -15 42
E4_Acc 1558610583,47634 42 -15 42
E4_Acc 1558610583,50759 42 -15 43
E4_Acc 1558610583,53884 42 -15 43
E4_Acc 1558610583,57009 42 -15 43
E4_Acc 1558610583,60134 42 -15 43
E4_Acc 1558610583,63259 42 -15 43
E4_Acc 1558610583,66385 42 -15 43
E4_Acc 1558610583,6951 43 -15 42
E4_Acc 1558610583,72635 42 -15 42
E4_Acc 1558610583,7576 43 -15 43
E4_Acc 1558610583,78885 42 -15 42
E4_Acc 1558610583,8201 42 -15 43
E4_Acc 1558610583,85135 42 -15 42
E4_Gsr 1558610582,226 0,1896141
E4_Gsr 1558610582,476 0,188333
E4_Gsr 1558610582,726 0,1896141
