n_path,n_weight,n_name,n_description,n_type,n_pictures,n_pic_width,n_pic_height,n_new_width,n_new_height,n_new_size,n,rating_emotion_n_eval_o.response_mean,rating_emotion_n_eval_o.response_raw,rating_emotion_n_eval_o.response_std,rating_emotion_n_eval_o.rt_mean,rating_emotion_n_eval_o.rt_raw,rating_emotion_n_eval_o.rt_std,rating_emotion_n_eval_t.response_mean,rating_emotion_n_eval_t.response_raw,rating_emotion_n_eval_t.response_std,rating_emotion_n_eval_t.rt_mean,rating_emotion_n_eval_t.rt_raw,rating_emotion_n_eval_t.rt_std,text_emotion_n_eval_t.started_mean,text_emotion_n_eval_t.started_raw,text_emotion_n_eval_t.started_std,text_emotion_n_eval_t.stopped_raw,order
Resources\Pictures\,Negative\,8179.0,bungee jump,.jpg,Resources\Pictures\Negative\8179.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,8.0,8.0,0.0,10.038000106811523,10.038000106811523,0.0,6.0,6.0,0.0,28.92099952697754,28.92099952697754,0.0,2142.81884765625,2142.81884765625,0.0,,17.0
Resources\Pictures\,Negative\,9280.0,pollution,.jpg,Resources\Pictures\Negative\9280.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,9.0,9.0,0.0,9.305999755859375,9.305999755859375,0.0,1.0,1.0,0.0,7.60699987411499,7.60699987411499,0.0,2182.160888671875,2182.160888671875,0.0,,18.0
Resources\Pictures\,Negative\,9341.0,child in garbage river,.jpg,Resources\Pictures\Negative\9341.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,8.0,8.0,0.0,22.53499984741211,22.53499984741211,0.0,3.0,3.0,0.0,12.086999893188477,12.086999893188477,0.0,2213.4228515625,2213.4228515625,0.0,,19.0
Resources\Pictures\,Negative\,9584.0,dentist,.jpg,Resources\Pictures\Negative\9584.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,10.0,10.0,0.0,3.609999895095825,3.609999895095825,0.0,1.0,1.0,0.0,1.2109999656677246,1.2109999656677246,0.0,2230.23046875,2230.23046875,0.0,,20.0
Resources\Pictures\,Negative\,9592.0,syringe,.jpg,Resources\Pictures\Negative\9592.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,11.140999794006348,11.140999794006348,0.0,3.0,3.0,0.0,4.627999782562256,4.627999782562256,0.0,2243.693603515625,2243.693603515625,0.0,,21.0
Resources\Pictures\,Negative\,1201.0,spider on shoulder,.jpg,Resources\Pictures\Negative\1201.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,10.0,10.0,0.0,10.656000137329102,10.656000137329102,0.0,1.0,1.0,0.0,7.560999870300293,7.560999870300293,0.0,2260.08984375,2260.08984375,0.0,,22.0
Resources\Pictures\,Negative\,1726.0,roaring tiger,.jpg,Resources\Pictures\Negative\1726.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,10.0,10.0,0.0,12.383000373840332,12.383000373840332,0.0,2.0,2.0,0.0,10.772000312805176,10.772000312805176,0.0,2281.15576171875,2281.15576171875,0.0,,23.0
Resources\Pictures\,Negative\,1931.0,shark,.jpg,Resources\Pictures\Negative\1931.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,7.0,7.0,0.0,6.119999885559082,6.119999885559082,0.0,4.0,4.0,0.0,2.3269999027252197,2.3269999027252197,0.0,2299.16552734375,2299.16552734375,0.0,,24.0
Resources\Pictures\,Negative\,2100.0,angry man,.jpg,Resources\Pictures\Negative\2100.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,45.819000244140625,45.819000244140625,0.0,3.0,3.0,0.0,4.749000072479248,4.749000072479248,0.0,2348.413818359375,2348.413818359375,0.0,,25.0
Resources\Pictures\,Negative\,2110.0, angry man 2,.jpg,Resources\Pictures\Negative\2110.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,9.711999893188477,9.711999893188477,0.0,3.0,3.0,0.0,3.562000036239624,3.562000036239624,0.0,2363.981689453125,2363.981689453125,0.0,,26.0
Resources\Pictures\,Negative\,2692.0,bomb,.jpg,Resources\Pictures\Negative\2692.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,3.0,3.0,0.0,14.472999572753906,14.472999572753906,0.0,4.0,4.0,0.0,4.3429999351501465,4.3429999351501465,0.0,2383.131591796875,2383.131591796875,0.0,,27.0
Resources\Pictures\,Negative\,6000.0,prison  ,.jpg,Resources\Pictures\Negative\6000.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,7.0,7.0,0.0,5.239999771118164,5.239999771118164,0.0,3.0,3.0,0.0,2.9730000495910645,2.9730000495910645,0.0,2393.829345703125,2393.829345703125,0.0,,28.0
Resources\Pictures\,Negative\,9560.0,bird in oil,.jpg,Resources\Pictures\Negative\9560.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,8.0,8.0,0.0,8.670000076293945,8.670000076293945,0.0,2.0,2.0,0.0,5.9720001220703125,5.9720001220703125,0.0,2406.593994140625,2406.593994140625,0.0,,29.0

extraInfo
participant,ka
session,003
date,2019_Oct_05_1055
expName,EmotionSession
psychopyVersion,3.2.3
frameRate,59.787908332024365
