p_path,p_weight,p_name,p_description,p_type,p_pictures,p_pic_width,p_pic_height,p_new_width,p_new_height,p_new_size,n_path,n_weight,n_name,n_description,n_type,n_pictures,n_pic_width,n_pic_height,n_new_width,n_new_height,n_new_size,emotion_trials_p.thisRepN,emotion_trials_p.thisTrialN,emotion_trials_p.thisN,emotion_trials_p.thisIndex,emotion_evaluation_p.thisRepN,emotion_evaluation_p.thisTrialN,emotion_evaluation_p.thisN,emotion_evaluation_p.thisIndex,emotion_trials_n.thisRepN,emotion_trials_n.thisTrialN,emotion_trials_n.thisN,emotion_trials_n.thisIndex,emotion_evaluation_n.thisRepN,emotion_evaluation_n.thisTrialN,emotion_evaluation_n.thisN,emotion_evaluation_n.thisIndex,start_session_three,start_emotion_one,image_emotion_p.started,image_emotion_p.stopped,end_emotion_one,rating_emotion_p_eval_o.response,rating_emotion_p_eval_o.rt,rating_emotion_p_eval_t.response,rating_emotion_p_eval_t.rt,key_resp_cooldown_instructions.keys,key_resp_cooldown_instructions.rt,start_cooldown_measurement,end_cooldown_measurement,rating_cooldown_evaluation.response,rating_cooldown_evaluation.rt,start_emotion_two,image_emotion_n.started,image_emotion_n.stopped,end_emotion_two,rating_emotion_n_eval_o.response,rating_emotion_n_eval_o.rt,text_emotion_n_eval_t.started,text_emotion_n_eval_t.stopped,rating_emotion_n_eval_t.response,rating_emotion_n_eval_t.rt,end_session_three,participant,session,date,expName,psychopyVersion,frameRate,
Resources\Pictures\,Positive\,1750,rabit,.jpg,Resources\Pictures\Positive\1750.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,29,29,4,,,,,,,,,,,,,,,347.10116760013625,None,,,,,,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
Resources\Pictures\,Positive\,2010,smiling man 2,.jpg,Resources\Pictures\Positive\2010.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,30,30,29,,,,,,,,,,,,,,,357.09337450005114,None,,,,,,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
Resources\Pictures\,Positive\,2005,smiling man,.jpg,Resources\Pictures\Positive\2005.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,31,31,28,,,,,,,,,,,,,,,367.0879903000314,None,,,,,,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
Resources\Pictures\,Positive\,1440,seal,.jpg,Resources\Pictures\Positive\1440.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,2019-10-05_15:10:08,3,37.272,3,21.349,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
Resources\Pictures\,Positive\,1460,tiger cub,.jpg,Resources\Pictures\Positive\1460.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,6,13.812,5,1.997,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
Resources\Pictures\,Positive\,1463,group of cats,.jpg,Resources\Pictures\Positive\1463.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,7,9.45,6,51.539,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
Resources\Pictures\,Positive\,1710,three dogs,.jpg,Resources\Pictures\Positive\1710.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,8,6.121,6,5.921,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
Resources\Pictures\,Positive\,1750,rabit,.jpg,Resources\Pictures\Positive\1750.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,5,7.35,4,7.524,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
Resources\Pictures\,Positive\,1811,group of apes,.jpg,Resources\Pictures\Positive\1811.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,9,6.571,6,3.737,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
Resources\Pictures\,Positive\,1942,group of turtles,.jpg,Resources\Pictures\Positive\1942.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,4,11.197,4,2.404,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
Resources\Pictures\,Positive\,2040,baby on belly,.jpg,Resources\Pictures\Positive\2040.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,5,14.185,5,4.053,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
Resources\Pictures\,Positive\,2057,sitting baby,.jpg,Resources\Pictures\Positive\2057.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,5,12.569,4,2.874,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
Resources\Pictures\,Positive\,2070,baby suprise,.jpg,Resources\Pictures\Positive\2070.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,6,6.038,5,2.404,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
Resources\Pictures\,Positive\,2091,children and kitten,.jpg,Resources\Pictures\Positive\2091.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,4,7.602,4,2.22,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
Resources\Pictures\,Positive\,2154,father and son,.jpg,Resources\Pictures\Positive\2154.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,8,5.323,6,2.573,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
Resources\Pictures\,Positive\,2304,smiling girl,.jpg,Resources\Pictures\Positive\2304.jpg,1024,768,1.7999999999999998,1,"(1.8, 1)",,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,6,4.572,5,2.99,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
Resources\Pictures\,Positive\,2311,mother daughter,.jpg,Resources\Pictures\Positive\2311.jpg,1024,768,1.7999999999999998,1,"(1.8, 1)",,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,5,5.468,4,2.253,,,,,,,,,,,,,,,,,,mf,003,2019_Oct_05_1504,EmotionSession,3.2.3,59.93525792982294,
