p_path,p_weight,p_name,p_description,p_type,p_pictures,p_pic_width,p_pic_height,p_new_width,p_new_height,p_new_size,n_path,n_weight,n_name,n_description,n_type,n_pictures,n_pic_width,n_pic_height,n_new_width,n_new_height,n_new_size,emotion_trials_p.thisRepN,emotion_trials_p.thisTrialN,emotion_trials_p.thisN,emotion_trials_p.thisIndex,emotion_evaluation_p.thisRepN,emotion_evaluation_p.thisTrialN,emotion_evaluation_p.thisN,emotion_evaluation_p.thisIndex,emotion_trials_n.thisRepN,emotion_trials_n.thisTrialN,emotion_trials_n.thisN,emotion_trials_n.thisIndex,emotion_evaluation_n.thisRepN,emotion_evaluation_n.thisTrialN,emotion_evaluation_n.thisN,emotion_evaluation_n.thisIndex,start_session_three,start_emotion_one,image_emotion_p.started,image_emotion_p.stopped,end_emotion_one,rating_emotion_p_eval_o.response,rating_emotion_p_eval_o.rt,rating_emotion_p_eval_t.response,rating_emotion_p_eval_t.rt,key_resp_cooldown_instructions.keys,key_resp_cooldown_instructions.rt,start_cooldown_measurement,end_cooldown_measurement,rating_cooldown_evaluation.response,rating_cooldown_evaluation.rt,start_emotion_two,image_emotion_n.started,image_emotion_n.stopped,end_emotion_two,rating_emotion_n_eval_o.response,rating_emotion_n_eval_o.rt,text_emotion_n_eval_t.started,text_emotion_n_eval_t.stopped,rating_emotion_n_eval_t.response,rating_emotion_n_eval_t.rt,end_session_three,participant,session,date,expName,psychopyVersion,frameRate,
Resources\Pictures\,Positive\,8497,family on rollercoaster,.jpg,Resources\Pictures\Positive\8497.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,24,24,26,,,,,,,,,,,,,,,414.67534370010253,None,,,,,,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,2154,father and son,.jpg,Resources\Pictures\Positive\2154.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,25,25,11,,,,,,,,,,,,,,,424.6675546000479,None,,,,,,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,2091,children and kitten,.jpg,Resources\Pictures\Positive\2091.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,26,26,10,,,,,,,,,,,,,,,434.6723951000022,None,,,,,,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,2058,baby holding hand,.jpg,Resources\Pictures\Positive\2058.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,27,27,30,,,,,,,,,,,,,,,444.6858524000272,None,,,,,,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,2040,baby on belly,.jpg,Resources\Pictures\Positive\2040.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,28,28,7,,,,,,,,,,,,,,,454.68910480011255,None,,,,,,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,2311,mother daughter,.jpg,Resources\Pictures\Positive\2311.jpg,1024,768,1.7999999999999998,1,"(1.8, 1)",,,,,,,,,,,,0,29,29,13,,,,,,,,,,,,,,,464.6882891000714,None,,,,,,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,2057,sitting baby,.jpg,Resources\Pictures\Positive\2057.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,30,30,8,,,,,,,,,,,,,,,474.67317580000963,None,,,,,,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,1340,women and parrots,.jpg,Resources\Pictures\Positive\1340.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,0,31,31,21,,,,,,,,,,,,,,,484.6825775000034,None,,,,,,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,1440,seal,.jpg,Resources\Pictures\Positive\1440.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,2019-09-27_16:50:38,5,30.877,5,15.408,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,1460,tiger cub,.jpg,Resources\Pictures\Positive\1460.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,7,6.956,6,10.505,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,1463,group of cats,.jpg,Resources\Pictures\Positive\1463.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,6,12.126,7,6.576,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,1710,three dogs,.jpg,Resources\Pictures\Positive\1710.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,10,4.137,7,1.178,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,1750,rabit,.jpg,Resources\Pictures\Positive\1750.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,4,21.44,4,5.162,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,1811,group of apes,.jpg,Resources\Pictures\Positive\1811.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,8,7.941,7,7.276,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,1942,group of turtles,.jpg,Resources\Pictures\Positive\1942.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,3,30.767,4,4.092,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,2040,baby on belly,.jpg,Resources\Pictures\Positive\2040.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,3,21.122,3,20.322,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,2057,sitting baby,.jpg,Resources\Pictures\Positive\2057.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,8,42.506,7,7.311,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,2070,baby suprise,.jpg,Resources\Pictures\Positive\2070.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,3,10.643,4,4.759,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,2091,children and kitten,.jpg,Resources\Pictures\Positive\2091.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,7,27.054,4,12.477,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,2154,father and son,.jpg,Resources\Pictures\Positive\2154.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,9,11.062,7,4.308,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,2304,smiling girl,.jpg,Resources\Pictures\Positive\2304.jpg,1024,768,1.7999999999999998,1,"(1.8, 1)",,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,9,7.363,7,3.661,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,2311,mother daughter,.jpg,Resources\Pictures\Positive\2311.jpg,1024,768,1.7999999999999998,1,"(1.8, 1)",,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,6,15.462,4,13.123,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,2332,girl and dog,.jpg,Resources\Pictures\Positive\2332.jpg,800,600,2.1999999999999997,1,"(2.2, 1)",,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,10,6.248,7,2.289,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,2550,happy elderly couple,.jpg,Resources\Pictures\Positive\2550.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,6,25.303,3,10.158,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,2655,boy and dog,.jpg,Resources\Pictures\Positive\2655.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,8,7.041,6,6.144,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,4626,marriage scene,.jpg,Resources\Pictures\Positive\4626.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,6,28.457,3,9.843,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,5760,flowers,.jpg,Resources\Pictures\Positive\5760.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,7,10.522,6,5.375,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,5831,father and son beach,.jpg,Resources\Pictures\Positive\5831.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,10,4.475,7,1.467,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,5833,sunny beach,.jpg,Resources\Pictures\Positive\5833.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,7,20.256,3,5.877,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,1340,women and parrots,.jpg,Resources\Pictures\Positive\1340.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,2,19.888,1,3.427,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,7325,girl and watermelon,.jpg,Resources\Pictures\Positive\7325.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,7,27.006,1,5.712,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,7502,disney land,.jpg,Resources\Pictures\Positive\7502.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,7,7.465,2,9.116,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,8330,women and trophy,.jpg,Resources\Pictures\Positive\8330.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,7,13.492,3,5.377,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,8380,team medals,.jpg,Resources\Pictures\Positive\8380.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,8,10.446,6,3.898,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
Resources\Pictures\,Positive\,8497,family on rollercoaster,.jpg,Resources\Pictures\Positive\8497.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,9,8.541,6,7.326,,,,,,,,,,,,,,,,,,ap,003,2019_Sep_27_1644,EmotionSession,3.2.3,59.94341343345389,
