p_path	p_weight	p_name	p_description	p_type	p_pictures	p_pic_width	p_pic_height	p_new_width	p_new_height	p_new_size	n_path	n_weight	n_name	n_description	n_type	n_pictures	n_pic_width	n_pic_height	n_new_width	n_new_height	n_new_size	emotion_trials_p.thisRepN	emotion_trials_p.thisTrialN	emotion_trials_p.thisN	emotion_trials_p.thisIndex	emotion_evaluation_p.thisRepN	emotion_evaluation_p.thisTrialN	emotion_evaluation_p.thisN	emotion_evaluation_p.thisIndex	emotion_trials_n.thisRepN	emotion_trials_n.thisTrialN	emotion_trials_n.thisN	emotion_trials_n.thisIndex	emotion_evaluation_n.thisRepN	emotion_evaluation_n.thisTrialN	emotion_evaluation_n.thisN	emotion_evaluation_n.thisIndex	start_session_three	start_emotion_one	image_emotion_p.started	image_emotion_p.stopped	end_emotion_one	rating_emotion_p_eval_o.response	rating_emotion_p_eval_o.rt	rating_emotion_p_eval_t.response	rating_emotion_p_eval_t.rt	key_resp_cooldown_instructions.keys	key_resp_cooldown_instructions.rt	start_cooldown_measurement	end_cooldown_measurement	rating_cooldown_evaluation.response	rating_cooldown_evaluation.rt	start_emotion_two	image_emotion_n.started	image_emotion_n.stopped	end_emotion_two	rating_emotion_n_eval_o.response	rating_emotion_n_eval_o.rt	text_emotion_n_eval_t.started	text_emotion_n_eval_t.stopped	rating_emotion_n_eval_t.response	rating_emotion_n_eval_t.rt	end_session_three	participant	session	date	expName	psychopyVersion	frameRate
											Resources\Pictures\	Negative\	2206	fingerprints	.jpg	Resources\Pictures\Negative\2206.jpg	1024	768	1.9	1	(1.9, 1)													0	4	4	4																				7	9.925	2095.647062	None	5	5.226		ap	3	2019_Sep_27_1644	EmotionSession	03.02.2003	59.94341343
											Resources\Pictures\	Negative\	2276	child crying	.jpg	Resources\Pictures\Negative\2276.jpg	1024	768	1.9	1	(1.9, 1)													0	5	5	5																				10	6.778	2108.755935	None	1	16.095		ap	3	2019_Sep_27_1644	EmotionSession	03.02.2003	59.94341343
											Resources\Pictures\	Negative\	2278	poor children	.jpg	Resources\Pictures\Negative\2278.jpg	1024	768	1.9	1	(1.9, 1)													0	6	6	6																				9	19.189	2145.154929	None	1	4.973		ap	3	2019_Sep_27_1644	EmotionSession	03.02.2003	59.94341343
											Resources\Pictures\	Negative\	2375.1	famine	.jpg	Resources\Pictures\Negative\2375.1.jpg	1024	768	1.9	1	(1.9, 1)													0	7	7	7																				8	24.126	2175.361411	None	3	10.759		ap	3	2019_Sep_27_1644	EmotionSession	03.02.2003	59.94341343
											Resources\Pictures\	Negative\	2399	headache	.jpg	Resources\Pictures\Negative\2399.jpg	1024	768	1.9	1	(1.9, 1)													0	8	8	8																				9	7.892	2195.121307	None	1	6.812		ap	3	2019_Sep_27_1644	EmotionSession	03.02.2003	59.94341343
											Resources\Pictures\	Negative\	2410	math problem	.jpg	Resources\Pictures\Negative\2410.jpg	1024	768	1.9	1	(1.9, 1)													0	9	9	9																				10	9.966	2213.002201	None	1	9.176		ap	3	2019_Sep_27_1644	EmotionSession	03.02.2003	59.94341343
											Resources\Pictures\	Negative\	2683	riot scene 1	.jpg	Resources\Pictures\Negative\2683.jpg	1024	768	1.9	1	(1.9, 1)													0	10	10	10																				7	25.521	2248.811711	None	3	7.326		ap	3	2019_Sep_27_1644	EmotionSession	03.02.2003	59.94341343
											Resources\Pictures\	Negative\	2688	poacher	.jpg	Resources\Pictures\Negative\2688.jpg	1024	768	1.9	1	(1.9, 1)													0	11	11	11																				10	5.419	2262.658674	None	1	4.009		ap	3	2019_Sep_27_1644	EmotionSession	03.02.2003	59.94341343
											Resources\Pictures\	Negative\	2691	riot scene 2	.jpg	Resources\Pictures\Negative\2691.jpg	1024	768	1.9	1	(1.9, 1)													0	12	12	12																				8	11.857	2279.63529	None	3	7.626		ap	3	2019_Sep_27_1644	EmotionSession	03.02.2003	59.94341343
											Resources\Pictures\	Negative\	2694	prison scene	.jpg	Resources\Pictures\Negative\2694.jpg	1024	768	1.9	1	(1.9, 1)													0	13	13	13																				6	23.151	2311.531706	None	3	7.707		ap	3	2019_Sep_27_1644	EmotionSession	03.02.2003	59.94341343
											Resources\Pictures\	Negative\	5971	tornado 1	.jpg	Resources\Pictures\Negative\5971.jpg	1024	768	1.9	1	(1.9, 1)													0	14	14	14																				3	8.627	2328.974144	None	4	3.144		ap	3	2019_Sep_27_1644	EmotionSession	03.02.2003	59.94341343
											Resources\Pictures\	Negative\	5972	tornado 2	.jpg	Resources\Pictures\Negative\5972.jpg	1024	768	1.9	1	(1.9, 1)													0	15	15	15																				7	25.29	2358.518842	None	5	9.475		ap	3	2019_Sep_27_1644	EmotionSession	03.02.2003	59.94341343
											Resources\Pictures\	Negative\	7380	cockroaches food	.jpg	Resources\Pictures\Negative\7380.jpg	1024	768	1.9	1	(1.9, 1)													0	16	16	16																				3	5.043	2374.147703	None	4	2.826		ap	3	2019_Sep_27_1644	EmotionSession	03.02.2003	59.94341343
											Resources\Pictures\	Negative\	8179	bungee jump	.jpg	Resources\Pictures\Negative\8179.jpg	1024	768	1.9	1	(1.9, 1)													0	17	17	17																				10	6.293	2384.374279	None	7	4.181		ap	3	2019_Sep_27_1644	EmotionSession	03.02.2003	59.94341343
											Resources\Pictures\	Negative\	9280	pollution	.jpg	Resources\Pictures\Negative\9280.jpg	1024	768	1.9	1	(1.9, 1)													0	18	18	18																				9	9.24	2398.908746	None	1	4.826		ap	3	2019_Sep_27_1644	EmotionSession	03.02.2003	59.94341343
											Resources\Pictures\	Negative\	9341	child in garbage river	.jpg	Resources\Pictures\Negative\9341.jpg	1024	768	1.9	1	(1.9, 1)													0	19	19	19																				9	4.906	2409.757851	None	1	1.876		ap	3	2019_Sep_27_1644	EmotionSession	03.02.2003	59.94341343
											Resources\Pictures\	Negative\	9584	dentist	.jpg	Resources\Pictures\Negative\9584.jpg	1024	768	1.9	1	(1.9, 1)													0	20	20	20																				5	12.023	2424.769299	None	4	4.976		ap	3	2019_Sep_27_1644	EmotionSession	03.02.2003	59.94341343
											Resources\Pictures\	Negative\	9592	syringe	.jpg	Resources\Pictures\Negative\9592.jpg	1024	768	1.9	1	(1.9, 1)													0	21	21	21																				5	5.799	2436.635343	None	4	1.458		ap	3	2019_Sep_27_1644	EmotionSession	03.02.2003	59.94341343
											Resources\Pictures\	Negative\	1201	spider on shoulder	.jpg	Resources\Pictures\Negative\1201.jpg	1024	768	1.9	1	(1.9, 1)													0	22	22	22																				5	21.989	2461.193728	None	4	2.609		ap	3	2019_Sep_27_1644	EmotionSession	03.02.2003	59.94341343
											Resources\Pictures\	Negative\	1726	roaring tiger	.jpg	Resources\Pictures\Negative\1726.jpg	1024	768	1.9	1	(1.9, 1)													0	23	23	23																				7	12.706	2477.62156	None	7	21.175		ap	3	2019_Sep_27_1644	EmotionSession	03.02.2003	59.94341343
											Resources\Pictures\	Negative\	1931	shark	.jpg	Resources\Pictures\Negative\1931.jpg	1024	768	1.9	1	(1.9, 1)													0	24	24	24																				5	12.906	2512.808909	None	4	1.883		ap	3	2019_Sep_27_1644	EmotionSession	03.02.2003	59.94341343
											Resources\Pictures\	Negative\	2100	angry man	.jpg	Resources\Pictures\Negative\2100.jpg	1024	768	1.9	1	(1.9, 1)													0	25	25	25																				9	7.163	2522.960022	None	1	15.476		ap	3	2019_Sep_27_1644	EmotionSession	03.02.2003	59.94341343
											Resources\Pictures\	Negative\	2110	 angry man 2	.jpg	Resources\Pictures\Negative\2110.jpg	1024	768	1.9	1	(1.9, 1)													0	26	26	26																				9	4.832	2544.363998	None	1	1.653		ap	3	2019_Sep_27_1644	EmotionSession	03.02.2003	59.94341343
											Resources\Pictures\	Negative\	2692	bomb	.jpg	Resources\Pictures\Negative\2692.jpg	1024	768	1.9	1	(1.9, 1)													0	27	27	27																				5	9.675	2556.825515	None	4	3.325		ap	3	2019_Sep_27_1644	EmotionSession	03.02.2003	59.94341343
											Resources\Pictures\	Negative\	6000	prison  	.jpg	Resources\Pictures\Negative\6000.jpg	1024	768	1.9	1	(1.9, 1)													0	28	28	28																				5	9.74	2571.001632	None	4	3.66		ap	3	2019_Sep_27_1644	EmotionSession	03.02.2003	59.94341343
											Resources\Pictures\	Negative\	9560	bird in oil	.jpg	Resources\Pictures\Negative\9560.jpg	1024	768	1.9	1	(1.9, 1)													0	29	29	29																				10	5.275	2581.048839	None	1	4.192		ap	3	2019_Sep_27_1644	EmotionSession	03.02.2003	59.94341343
																																															space	5.1232283									7.333333333				3.266666667			ap	3	2019_Sep_27_1644	EmotionSession	03.02.2003	59.94341343
																																																	2019-09-27_17:25:51	2019-09-27_17:30:51	5	6.537												ap	3	2019_Sep_27_1644	EmotionSession	03.02.2003	59.94341343
																																																															2019-09-27_17:31:08						
