Tick	Color	Tone	TimeDur	WordItem	WordColor	AnsLeft	AnsRight	AnsCorr	tick.thisRepN	tick.thisTrialN	tick.thisN	tick.thisIndex	stroop_trials.thisRepN	stroop_trials.thisTrialN	stroop_trials.thisN	stroop_trials.thisIndex	start_session_two	start_stress_one	end_stress_one	rating_evaluation_one.response	rating_evaluation_one.rt	rating_evaluation_two.response	rating_evaluation_two.rt	start_stress_two	key_resp_part_two_meas.keys	key_resp_part_two_meas.rt	key_resp_part_two_meas.started	key_resp_part_two_meas.stopped	end_stress_two	start_cooldown_measurement	end_cooldown_measurement	end_session_two	participant	session	date	expName	psychopyVersion	frameRate
				magenta	cyan	cyan	magenta	left					0	140	140	140									left	1.395568551	953.0544146	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				green	white	green	white	right					0	141	141	26									right	0.900649729	954.9813419	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				cyan	green	cyan	green	right					0	142	142	48									right	0.981684891	956.4123199	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				purple	brown	brown	purple	left					0	143	143	180									left	1.079465881	957.9305531	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				cyan	purple	purple	cyan	left					0	144	144	152									left	1.767964815	959.545516	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				cyan	green	green	cyan	left					0	145	145	158									left	0.774142954	961.8433667	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				brown	black	brown	black	right					0	146	146	81									right	1.114052791	963.1595214	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				red	orange	orange	red	left					0	147	147	115									left	0.778305944	964.8071781	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				yellow	red	red	yellow	left					0	148	148	165									left	0.791090168	966.1225401	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				magenta	orange	orange	magenta	left					0	149	149	142									left	0.81253488	967.461198	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				magenta	yellow	yellow	magenta	left					0	150	150	141									left	0.753117656	968.7925477	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				orange	white	orange	white	right					0	151	151	62									left	1.584414792	970.0891299	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				red	cyan	cyan	red	left					0	152	152	113									left	1.085085939	972.2128778	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				blue	purple	blue	purple	right					0	153	153	15									right	1.064604642	973.833337	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				black	orange	orange	black	left					0	154	154	216									left	1.103588782	975.4338888	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				yellow	magenta	magenta	yellow	left					0	155	155	168									left	1.117941007	977.0837646	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				green	blue	blue	green	left					0	156	156	139									left	0.632109766	978.7453634	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				cyan	white	cyan	white	right					0	157	157	44									right	0.612018016	979.9098218	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				brown	purple	brown	purple	right					0	158	158	89									right	0.965273144	981.0602654	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				green	orange	green	orange	right					0	159	159	23									right	1.018468709	982.5596818	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				purple	red	purple	red	right					0	160	160	73									right	0.869930982	984.1078008	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				purple	red	red	purple	left					0	161	161	183									left	1.10507401	985.4969754	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				black	brown	brown	black	left					0	162	162	218									left	0.925762497	987.1400283	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				yellow	purple	yellow	purple	right					0	163	163	51									right	1.416233742	988.6095024	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				cyan	red	red	cyan	left					0	164	164	156									left	0.627391255	990.5661547	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				purple	magenta	purple	magenta	right					0	165	165	76									right	1.846788563	991.7391238	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				brown	orange	brown	orange	right					0	166	166	88									right	1.868260154	994.117333	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				blue	purple	purple	blue	left					0	167	167	125									right	1.390929827	996.5147635	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				green	cyan	cyan	green	left					0	168	168	131									left	0.804073646	998.4455172	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				purple	orange	purple	orange	right					0	169	169	79									right	1.236656842	999.7808199	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				green	brown	brown	green	left					0	170	170	135									left	0.825759851	1001.559925	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				green	cyan	green	cyan	right					0	171	171	21									right	0.716952932	1002.916632	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				purple	black	black	purple	left					0	172	172	182									left	0.727266327	1004.178257	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				magenta	red	red	magenta	left					0	173	173	147									left	0.750256427	1005.443377	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				blue	brown	brown	blue	left					0	174	174	126									right	0.694555899	1006.723153	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				yellow	orange	orange	yellow	left					0	175	175	160									right	1.362617483	1007.959379	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				green	black	black	green	left					0	176	176	137									left	1.516224014	1009.853718	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				green	magenta	magenta	green	left					0	177	177	130									left	1.173769535	1011.891732	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				white	brown	brown	white	left					0	178	178	209									left	1.141814734	1013.603767	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				yellow	cyan	yellow	cyan	right					0	179	179	59									right	0.852740568	1015.284894	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				brown	blue	brown	blue	right					0	180	180	83									right	1.336071967	1016.68157	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				magenta	yellow	magenta	yellow	right					0	181	181	31									left	0.705789616	1018.551844	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				yellow	cyan	cyan	yellow	left					0	182	182	169									left	0.851862487	1019.790205	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				brown	purple	purple	brown	left					0	183	183	199									left	1.190906616	1021.178886	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				red	white	red	white	right					0	184	184	8									right	0.992927567	1022.904629	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				orange	black	orange	black	right					0	185	185	63									right	0.765287053	1024.444678	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				black	magenta	magenta	black	left					0	186	186	213									left	1.458021084	1025.735715	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				yellow	magenta	yellow	magenta	right					0	187	187	58									right	2.33181639	1027.725731	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				white	yellow	white	yellow	right					0	188	188	96									right	0.869890022	1030.587972	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				yellow	green	yellow	green	right					0	189	189	57									right	0.621831784	1032.003782	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				purple	blue	purple	blue	right					0	190	190	74									right	0.647668606	1033.170301	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				purple	white	purple	white	right					0	191	191	71									right	1.335826207	1034.337745	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				green	red	red	green	left					0	192	192	138									left	0.829275588	1036.212535	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				orange	cyan	orange	cyan	right					0	193	193	68									right	0.713723916	1037.584392	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				yellow	orange	yellow	orange	right					0	194	194	50									right	1.505906352	1038.83174	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				magenta	green	magenta	green	right					0	195	195	39									right	1.192213924	1040.881895	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				green	magenta	green	magenta	right					0	196	196	20									right	0.758855901	1042.610777	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				orange	white	white	orange	left					0	197	197	172									left	0.746559784	1043.911021	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				black	cyan	black	cyan	right					0	198	198	104									right	0.72218899	1045.191409	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				blue	cyan	blue	cyan	right					0	199	199	12									right	0.817915578	1046.447807	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				purple	yellow	purple	yellow	right					0	200	200	78									right	0.865303778	1047.80879	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				brown	white	white	brown	left					0	201	201	190									left	0.724815979	1049.204825	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				orange	purple	purple	orange	left					0	202	202	170									left	1.76133569	1050.47279	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				blue	yellow	blue	yellow	right					0	203	203	13									right	1.034014322	1052.768085	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				brown	blue	blue	brown	left					0	204	204	193									left	1.957180123	1054.324387	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				black	green	black	green	right					0	205	205	102									right	1.442299684	1056.81572	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				purple	black	purple	black	right					0	206	206	72									right	0.951635585	1058.801945	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				purple	magenta	magenta	purple	left					0	207	207	186									left	1.25040192	1060.295585	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				white	black	black	white	left					0	208	208	200									left	1.243413968	1062.078711	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				magenta	cyan	magenta	cyan	right					0	209	209	30									right	0.746478717	1063.863606	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				green	orange	orange	green	left					0	210	210	133									left	0.820103953	1065.141662	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				yellow	brown	brown	yellow	left					0	211	211	162									left	1.085393993	1066.492207	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				green	yellow	yellow	green	left					0	212	212	132									left	0.928228632	1068.105868	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				black	cyan	cyan	black	left					0	213	213	214									left	0.727504834	1069.570373	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				cyan	purple	cyan	purple	right					0	214	214	42									right	1.138802892	1070.831223	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				brown	red	brown	red	right					0	215	215	82									right	1.054328793	1072.499717	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				orange	green	orange	green	right					0	216	216	66									right	0.787527925	1074.086091	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				white	cyan	cyan	white	left					0	217	217	205									left	1.041945636	1075.4159	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				yellow	green	green	yellow	left					0	218	218	167									left	1.521509992	1077.000137	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
				orange	brown	brown	orange	left					0	219	219	171									left	0.792645796	1079.065239	None					md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
																				4	30.956								2019-09-05_12:33:28				md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
																						4	10.468										md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
																				1	13.134									2019-09-05_12:35:02	2019-09-05_12:40:02		md	2	2019_Sep_05_1215	StressSession	03.01.2003	60.02253648
																																2019-09-05_12:40:18						
