n_path,n_weight,n_name,n_description,n_type,n_pictures,n_pic_width,n_pic_height,n_new_width,n_new_height,n_new_size,n,image_emotion_n.started_mean,image_emotion_n.started_raw,image_emotion_n.started_std,image_emotion_n.stopped_raw,order
Resources\Pictures\,Negative\,2100.0,angry man,.jpg,Resources\Pictures\Negative\2100.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,1574.65380859375,1574.65380859375,0.0,,24.0
Resources\Pictures\,Negative\,2110.0, angry man 2,.jpg,Resources\Pictures\Negative\2110.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,1534.6640625,1534.6640625,0.0,,20.0
Resources\Pictures\,Negative\,2692.0,bomb,.jpg,Resources\Pictures\Negative\2692.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,1364.666748046875,1364.666748046875,0.0,,3.0
Resources\Pictures\,Negative\,6000.0,prison  ,.jpg,Resources\Pictures\Negative\6000.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,1604.6859130859375,1604.6859130859375,0.0,,27.0
Resources\Pictures\,Negative\,9560.0,bird in oil,.jpg,Resources\Pictures\Negative\9560.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,1394.7034912109375,1394.7034912109375,0.0,,6.0

extraInfo
participant,ar
session,003
date,2019_Sep_28_1125
expName,EmotionSession
psychopyVersion,3.2.3
frameRate,59.8272189575349
