p_path	p_weight	p_name	p_description	p_type	p_pictures	p_pic_width	p_pic_height	p_new_width	p_new_height	p_new_size	n_path	n_weight	n_name	n_description	n_type	n_pictures	n_pic_width	n_pic_height	n_new_width	n_new_height	n_new_size	emotion_trials_p.thisRepN	emotion_trials_p.thisTrialN	emotion_trials_p.thisN	emotion_trials_p.thisIndex	emotion_evaluation_p.thisRepN	emotion_evaluation_p.thisTrialN	emotion_evaluation_p.thisN	emotion_evaluation_p.thisIndex	emotion_trials_n.thisRepN	emotion_trials_n.thisTrialN	emotion_trials_n.thisN	emotion_trials_n.thisIndex	emotion_evaluation_n.thisRepN	emotion_evaluation_n.thisTrialN	emotion_evaluation_n.thisN	emotion_evaluation_n.thisIndex	start_session_three	start_emotion_one	image_emotion_p.started	image_emotion_p.stopped	end_emotion_one	rating_emotion_p_eval_o.response	rating_emotion_p_eval_o.rt	rating_emotion_p_eval_t.response	rating_emotion_p_eval_t.rt	key_resp_cooldown_instructions.keys	key_resp_cooldown_instructions.rt	start_cooldown_measurement	end_cooldown_measurement	rating_cooldown_evaluation.response	rating_cooldown_evaluation.rt	start_emotion_two	image_emotion_n.started	image_emotion_n.stopped	end_emotion_two	rating_emotion_n_eval_o.response	rating_emotion_n_eval_o.rt	text_emotion_n_eval_t.started	text_emotion_n_eval_t.stopped	rating_emotion_n_eval_t.response	rating_emotion_n_eval_t.rt	end_session_three	participant	session	date	expName	psychopyVersion	frameRate
											Resources\Pictures\	Negative\	2206	fingerprints	.jpg	Resources\Pictures\Negative\2206.jpg	1024	768	1.9	1	(1.9, 1)													0	4	4	4																				2	8.007	1746.206703	None	4	5.541		ar	3	2019_Sep_28_1125	EmotionSession	03.02.2003	59.82721896
											Resources\Pictures\	Negative\	2276	child crying	.jpg	Resources\Pictures\Negative\2276.jpg	1024	768	1.9	1	(1.9, 1)													0	5	5	5																				7	5.11	1757.967178	None	1	6.277		ar	3	2019_Sep_28_1125	EmotionSession	03.02.2003	59.82721896
											Resources\Pictures\	Negative\	2278	poor children	.jpg	Resources\Pictures\Negative\2278.jpg	1024	768	1.9	1	(1.9, 1)													0	6	6	6																				6	3.889	1769.255599	None	1	6.753		ar	3	2019_Sep_28_1125	EmotionSession	03.02.2003	59.82721896
											Resources\Pictures\	Negative\	2375.1	famine	.jpg	Resources\Pictures\Negative\2375.1.jpg	1024	768	1.9	1	(1.9, 1)													0	7	7	7																				10	4.442	1781.557148	None	1	3.365		ar	3	2019_Sep_28_1125	EmotionSession	03.02.2003	59.82721896
											Resources\Pictures\	Negative\	2399	headache	.jpg	Resources\Pictures\Negative\2399.jpg	1024	768	1.9	1	(1.9, 1)													0	8	8	8																				2	5.462	1791.48966	None	4	1.997		ar	3	2019_Sep_28_1125	EmotionSession	03.02.2003	59.82721896
											Resources\Pictures\	Negative\	2410	math problem	.jpg	Resources\Pictures\Negative\2410.jpg	1024	768	1.9	1	(1.9, 1)													0	9	9	9																				6	7.491	1802.090168	None	5	6.943		ar	3	2019_Sep_28_1125	EmotionSession	03.02.2003	59.82721896
											Resources\Pictures\	Negative\	2683	riot scene 1	.jpg	Resources\Pictures\Negative\2683.jpg	1024	768	1.9	1	(1.9, 1)													0	10	10	10																				6	9.926	1820.075882	None	1	5.188		ar	3	2019_Sep_28_1125	EmotionSession	03.02.2003	59.82721896
											Resources\Pictures\	Negative\	2688	poacher	.jpg	Resources\Pictures\Negative\2688.jpg	1024	768	1.9	1	(1.9, 1)													0	11	11	11																				10	5.57	1831.95161	None	1	2.975		ar	3	2019_Sep_28_1125	EmotionSession	03.02.2003	59.82721896
											Resources\Pictures\	Negative\	2691	riot scene 2	.jpg	Resources\Pictures\Negative\2691.jpg	1024	768	1.9	1	(1.9, 1)													0	12	12	12																				6	7.51	1843.549275	None	3	4.775		ar	3	2019_Sep_28_1125	EmotionSession	03.02.2003	59.82721896
											Resources\Pictures\	Negative\	2694	prison scene	.jpg	Resources\Pictures\Negative\2694.jpg	1024	768	1.9	1	(1.9, 1)													0	13	13	13																				2	5.241	1854.682882	None	4	4.556		ar	3	2019_Sep_28_1125	EmotionSession	03.02.2003	59.82721896
											Resources\Pictures\	Negative\	5971	tornado 1	.jpg	Resources\Pictures\Negative\5971.jpg	1024	768	1.9	1	(1.9, 1)													0	14	14	14																				4	8.508	1868.855394	None	3	9.479		ar	3	2019_Sep_28_1125	EmotionSession	03.02.2003	59.82721896
											Resources\Pictures\	Negative\	5972	tornado 2	.jpg	Resources\Pictures\Negative\5972.jpg	1024	768	1.9	1	(1.9, 1)													0	15	15	15																				7	7.891	1887.335609	None	2	5.362		ar	3	2019_Sep_28_1125	EmotionSession	03.02.2003	59.82721896
											Resources\Pictures\	Negative\	7380	cockroaches food	.jpg	Resources\Pictures\Negative\7380.jpg	1024	768	1.9	1	(1.9, 1)													0	16	16	16																				7	6.458	1900.269423	None	2	6.673		ar	3	2019_Sep_28_1125	EmotionSession	03.02.2003	59.82721896
											Resources\Pictures\	Negative\	8179	bungee jump	.jpg	Resources\Pictures\Negative\8179.jpg	1024	768	1.9	1	(1.9, 1)													0	17	17	17																				7	5.354	1913.419376	None	5	5.871		ar	3	2019_Sep_28_1125	EmotionSession	03.02.2003	59.82721896
											Resources\Pictures\	Negative\	9280	pollution	.jpg	Resources\Pictures\Negative\9280.jpg	1024	768	1.9	1	(1.9, 1)													0	18	18	18																				6	28.44	1948.844485	None	2	5.904		ar	3	2019_Sep_28_1125	EmotionSession	03.02.2003	59.82721896
											Resources\Pictures\	Negative\	9341	child in garbage river	.jpg	Resources\Pictures\Negative\9341.jpg	1024	768	1.9	1	(1.9, 1)													0	19	19	19																				8	5.155	1961.023549	None	1	3.756		ar	3	2019_Sep_28_1125	EmotionSession	03.02.2003	59.82721896
											Resources\Pictures\	Negative\	9584	dentist	.jpg	Resources\Pictures\Negative\9584.jpg	1024	768	1.9	1	(1.9, 1)													0	20	20	20																				8	4.271	1970.163872	None	2	5.814		ar	3	2019_Sep_28_1125	EmotionSession	03.02.2003	59.82721896
											Resources\Pictures\	Negative\	9592	syringe	.jpg	Resources\Pictures\Negative\9592.jpg	1024	768	1.9	1	(1.9, 1)													0	21	21	21																				10	4.111	1981.197274	None	3	10.76		ar	3	2019_Sep_28_1125	EmotionSession	03.02.2003	59.82721896
											Resources\Pictures\	Negative\	1201	spider on shoulder	.jpg	Resources\Pictures\Negative\1201.jpg	1024	768	1.9	1	(1.9, 1)													0	22	22	22																				10	2.091	1995.161211	None	1	0.861		ar	3	2019_Sep_28_1125	EmotionSession	03.02.2003	59.82721896
											Resources\Pictures\	Negative\	1726	roaring tiger	.jpg	Resources\Pictures\Negative\1726.jpg	1024	768	1.9	1	(1.9, 1)													0	23	23	23																				5	11.352	2008.485797	None	5	8.249		ar	3	2019_Sep_28_1125	EmotionSession	03.02.2003	59.82721896
											Resources\Pictures\	Negative\	1931	shark	.jpg	Resources\Pictures\Negative\1931.jpg	1024	768	1.9	1	(1.9, 1)													0	24	24	24																				10	6.639	2024.479745	None	1	2.338		ar	3	2019_Sep_28_1125	EmotionSession	03.02.2003	59.82721896
											Resources\Pictures\	Negative\	2100	angry man	.jpg	Resources\Pictures\Negative\2100.jpg	1024	768	1.9	1	(1.9, 1)													0	25	25	25																				9	4.493	2032.416709	None	2	6.211		ar	3	2019_Sep_28_1125	EmotionSession	03.02.2003	59.82721896
											Resources\Pictures\	Negative\	2110	 angry man 2	.jpg	Resources\Pictures\Negative\2110.jpg	1024	768	1.9	1	(1.9, 1)													0	26	26	26																				4	6.762	2046.49528	None	4	3.464		ar	3	2019_Sep_28_1125	EmotionSession	03.02.2003	59.82721896
											Resources\Pictures\	Negative\	2692	bomb	.jpg	Resources\Pictures\Negative\2692.jpg	1024	768	1.9	1	(1.9, 1)													0	27	27	27																				3	3.905	2054.984425	None	4	5.823		ar	3	2019_Sep_28_1125	EmotionSession	03.02.2003	59.82721896
											Resources\Pictures\	Negative\	6000	prison  	.jpg	Resources\Pictures\Negative\6000.jpg	1024	768	1.9	1	(1.9, 1)													0	28	28	28																				6	8.607	2070.53192	None	2	12.186		ar	3	2019_Sep_28_1125	EmotionSession	03.02.2003	59.82721896
											Resources\Pictures\	Negative\	9560	bird in oil	.jpg	Resources\Pictures\Negative\9560.jpg	1024	768	1.9	1	(1.9, 1)													0	29	29	29																				8	34.013	2117.852275	None	1	3.507		ar	3	2019_Sep_28_1125	EmotionSession	03.02.2003	59.82721896
																																															space	15.9006648																ar	3	2019_Sep_28_1125	EmotionSession	03.02.2003	59.82721896
																																																	2019-09-28_12:01:10	2019-09-28_12:06:10	6	13.15												ar	3	2019_Sep_28_1125	EmotionSession	03.02.2003	59.82721896
																																																															2019-09-28_12:06:35						
