n_path,n_weight,n_name,n_description,n_type,n_pictures,n_pic_width,n_pic_height,n_new_width,n_new_height,n_new_size,n,rating_emotion_n_eval_o.response_mean,rating_emotion_n_eval_o.response_raw,rating_emotion_n_eval_o.response_std,rating_emotion_n_eval_o.rt_mean,rating_emotion_n_eval_o.rt_raw,rating_emotion_n_eval_o.rt_std,rating_emotion_n_eval_t.response_mean,rating_emotion_n_eval_t.response_raw,rating_emotion_n_eval_t.response_std,rating_emotion_n_eval_t.rt_mean,rating_emotion_n_eval_t.rt_raw,rating_emotion_n_eval_t.rt_std,text_emotion_n_eval_t.started_mean,text_emotion_n_eval_t.started_raw,text_emotion_n_eval_t.started_std,text_emotion_n_eval_t.stopped_raw,order
Resources\Pictures\,Negative\,2692.0,bomb,.jpg,Resources\Pictures\Negative\2692.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,3.0,3.0,0.0,4.729000091552734,4.729000091552734,0.0,4.0,4.0,0.0,8.376999855041504,8.376999855041504,0.0,1857.6563720703125,1857.6563720703125,0.0,,27.0
Resources\Pictures\,Negative\,6000.0,prison  ,.jpg,Resources\Pictures\Negative\6000.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,3.0,3.0,0.0,18.61400032043457,18.61400032043457,0.0,4.0,4.0,0.0,2.2109999656677246,2.2109999656677246,0.0,1885.7550048828125,1885.7550048828125,0.0,,28.0
Resources\Pictures\,Negative\,9560.0,bird in oil,.jpg,Resources\Pictures\Negative\9560.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,7.0,7.0,0.0,3.694999933242798,3.694999933242798,0.0,3.0,3.0,0.0,3.246999979019165,3.246999979019165,0.0,1892.76171875,1892.76171875,0.0,,29.0

extraInfo
participant,mch
session,003
date,2019_Sep_25_1344
expName,EmotionSession
psychopyVersion,3.1.3
frameRate,60.052731101791736
