Tick	Color	Tone	TimeDur	WordItem	WordColor	AnsLeft	AnsRight	AnsCorr	tick.thisRepN	tick.thisTrialN	tick.thisN	tick.thisIndex	stroop_trials.thisRepN	stroop_trials.thisTrialN	stroop_trials.thisN	stroop_trials.thisIndex	start_session_two	start_stress_one	end_stress_one	rating_evaluation_one.response	rating_evaluation_one.rt	rating_evaluation_two.response	rating_evaluation_two.rt	start_stress_two	key_resp_part_two_meas.keys	key_resp_part_two_meas.rt	key_resp_part_two_meas.started	key_resp_part_two_meas.stopped	end_stress_two	start_cooldown_measurement	end_cooldown_measurement	end_session_two	participant	session	date	expName	psychopyVersion	frameRate
				red	yellow	red	yellow	right					0	90	90	4									right	0.8090129881543362	8.046.506.851.623.740	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				magenta	white	magenta	white	right					0	91	91	35									right	0.7230648648255737	8.060.089.237.295.250	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				orange	blue	orange	blue	right					0	92	92	65									right	0.6618352376167422	8.072.695.951.916.390	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				cyan	white	white	cyan	left					0	93	93	154									left	0.7622674080994329	8.084.656.185.746.690	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				yellow	brown	yellow	brown	right					0	94	94	52									right	0.7070789516465084	8.097.685.274.587.610	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				orange	green	orange	green	right					0	95	95	66									right	0.73794656514292	8.110.174.416.992.240	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				yellow	orange	yellow	orange	right					0	96	96	50									left	0.7920875553759288	8.122.997.775.787.610	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				red	blue	red	blue	right					0	97	97	0									right	0.9068766263994803	813.624.705.866.792	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				brown	white	brown	white	right					0	98	98	80									right	0.9257007250344031	8.150.619.762.935.560	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				red	black	black	red	left					0	99	99	119									left	0.7445560556557211	8.165.228.725.235.740	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				red	brown	brown	red	left					0	100	100	117									left	0.7822686795657319	8.177.973.244.598.080	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				cyan	magenta	cyan	magenta	right					0	101	101	49									right	10.147.942.336.880.000	8.191.086.463.536.440	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				green	magenta	green	magenta	right					0	102	102	20									right	0.7583292764461476	82.065.327.332.127	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				magenta	cyan	magenta	cyan	right					0	103	103	30									right	0.9234445126635364	8.219.599.279.104.300	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				blue	black	blue	black	right					0	104	104	18									right	0.7761161488569996	8.234.192.467.544.540	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				yellow	green	green	yellow	left					0	105	105	167									left	0.8880730077557928	8.247.393.763.245.320	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				purple	white	purple	white	right					0	106	106	71									right	0.6461590843055092	8.261.738.601.924.860	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				black	yellow	yellow	black	left					0	107	107	215									left	0.7656483133237089	827.350.306.410.536	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				green	cyan	green	cyan	right					0	108	108	21									right	0.8258701542954441	8.286.495.724.161.820	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				white	purple	purple	white	left					0	109	109	208									left	0.8435994267310889	8.300.159.406.865.320	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				magenta	red	magenta	red	right					0	110	110	37									right	0.7547636246340517	8.314.006.462.290.570	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				brown	purple	brown	purple	right					0	111	111	89									right	11.071.585.676.127.100	8.326.965.040.228.240	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				yellow	green	yellow	green	right					0	112	112	57									right	0.74403424254524	834.347.776.278.282	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				purple	black	black	purple	left					0	113	113	182									left	0.7029667400674953	8.356.285.420.251.550	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				red	yellow	yellow	red	left					0	114	114	114									left	0.7550012778660857	8.368.569.237.943.790	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				yellow	black	black	yellow	left					0	115	115	164									left	0.7318951543916228	8.381.439.845.785.660	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				magenta	red	red	magenta	left					0	116	116	147									left	0.7543779181319223	839.409.115.985.444	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				white	green	white	green	right					0	117	117	93									right	0.9613081765087372	8.407.064.956.985.620	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				purple	orange	purple	orange	right					0	118	118	79									right	0.8189624239093973	8.422.086.424.709.790	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				red	white	white	red	left					0	119	119	118									left	0.7386561115067707	8.435.688.949.039.380	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				magenta	brown	brown	magenta	left					0	120	120	144									left	0.8596514732153082	8.448.402.658.814.860	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				red	magenta	red	magenta	right					0	121	121	2									right	0.8015510180052843	8.462.258.934.502.850	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				cyan	magenta	magenta	cyan	left					0	122	122	159									left	0.7281136093383793	847.571.660.982.758	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				purple	green	green	purple	left					0	123	123	185									left	0.7112794831873543	8.488.365.790.563.920	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				yellow	white	white	yellow	left					0	124	124	163									left	0.8372467894409965	8.500.861.072.699.270	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				red	cyan	red	cyan	right					0	125	125	3									right	0.7919151821160995	8.514.594.707.372.920	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				cyan	purple	cyan	purple	right					0	126	126	42									right	0.7844702786260314	8.527.794.671.874.270	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				green	red	red	green	left					0	127	127	138									left	0.7095041239449529	8.541.019.255.031.780	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				black	white	black	white	right					0	128	128	109									right	0.7158179345842655	8.553.441.543.064.940	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				black	green	black	green	right					0	129	129	102									right	0.9420753313811474	8.565.814.999.118.930	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				white	black	black	white	left					0	130	130	200									left	0.6574316128294413	8.580.505.057.917.840	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				brown	magenta	magenta	brown	left					0	131	131	195									left	0.8874010080421613	8.592.439.913.625.630	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				black	magenta	magenta	black	left					0	132	132	213									left	0.650648042390003	8.606.647.344.363.790	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				white	yellow	white	yellow	right					0	133	133	96									right	0.7556852242410059	8.618.557.082.215.640	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				blue	cyan	blue	cyan	right					0	134	134	12									right	0.7153733481072777	8.631.525.430.815.810	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				cyan	blue	blue	cyan	left					0	135	135	157									left	0.8837811695866549	8.643.915.752.995.940	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				blue	white	blue	white	right					0	136	136	17									right	0.6733786993586364	865.810.180.774.323	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				orange	white	white	orange	left					0	137	137	172									left	0.8230349555051362	8.670.203.464.446.520	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				cyan	orange	orange	cyan	left					0	138	138	151									left	0.8921459660177788	8.683.834.366.364.000	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				blue	red	blue	red	right					0	139	139	19									right	0.9354927208564732	8.698.124.758.133.430	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				orange	yellow	orange	yellow	right					0	140	140	69									right	10.031.214.920.018.100	8.712.886.193.968.550	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				magenta	black	black	magenta	left					0	141	141	146									left	0.6962744762563489	8.728.751.194.132.820	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				magenta	orange	orange	magenta	left					0	142	142	142									left	0.8369732962246417	8.741.026.269.428.790	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				cyan	green	cyan	green	right					0	143	143	48									right	0.8229560222052896	8.754.766.261.433.060	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				brown	orange	orange	brown	left					0	144	144	198									left	0.9435882907355335	8.768.442.957.464.330	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				white	red	white	red	right					0	145	145	91									right	0.8396130817650374	8.783.239.857.817.650	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				blue	brown	brown	blue	left					0	146	146	126									left	0.8818385570821192	8.796.899.593.856.170	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				purple	yellow	yellow	purple	left					0	147	147	188									left	0.6794586967644136	881.108.431.313.736	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				white	magenta	magenta	white	left					0	148	148	204									left	0.7509330129350928	8.823.247.205.014.520	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				cyan	white	cyan	white	right					0	149	149	44									right	0.7599164757689323	883.595.896.919.084	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				black	white	white	black	left					0	150	150	219									left	0.7655992466775388	8.848.863.369.018.290	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				orange	blue	blue	orange	left					0	151	151	175									left	0.711240656537484	8.861.886.463.195.100	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				cyan	orange	cyan	orange	right					0	152	152	41									right	0.8574763274768884	8.874.261.510.715.080	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				yellow	purple	purple	yellow	left					0	153	153	161									left	0.8879151411560997	8.888.197.150.635.880	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				brown	white	white	brown	left					0	154	154	190									left	0.6880846130839018	8.902.513.142.394.390	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				blue	purple	blue	purple	right					0	155	155	15									right	0.6731235528004618	891.482.293.980.888	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				green	yellow	yellow	green	left					0	156	156	132									left	0.6501198292821755	8.926.979.627.955.350	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				yellow	red	red	yellow	left					0	157	157	165									left	0.6992389549914151	8.938.809.463.974.620	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				yellow	orange	orange	yellow	left					0	158	158	160									left	0.8133116529870676	8.951.022.339.830.460	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				brown	blue	brown	blue	right					0	159	159	83									right	0.8164348516543214	8.964.434.195.441.410	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				black	magenta	black	magenta	right					0	160	160	103									right	0.889386287195066	8.977.940.071.278.900	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				green	black	black	green	left					0	161	161	137									left	0.7669240461123081	899.221.008.545.703	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				green	purple	purple	green	left					0	162	162	134									left	0.7460728550090607	9.005.138.596.207.530	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				magenta	brown	magenta	brown	right					0	163	163	34									right	0.7927203017725333	9.017.951.476.074.030	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				cyan	yellow	yellow	cyan	left					0	164	164	150									left	0.6577196127063871	9.031.216.677.880.880	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				green	orange	green	orange	right					0	165	165	23									right	0.7759885755781397	9.043.239.657.284.410	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				black	red	red	black	left					0	166	166	210									left	0.6018399565482468	9.056.340.106.094.880	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				purple	magenta	purple	magenta	right					0	167	167	76									right	0.7987542191981447	9.067.730.804.168.180	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				orange	cyan	orange	cyan	right					0	168	168	68									right	0.7230964381456033	9.081.043.404.354.810	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				white	blue	white	blue	right					0	169	169	92									right	0.7729912435233928	9.093.664.344.036.540	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				orange	purple	purple	orange	left					0	170	170	170									left	0.8183164508513983	910.689.036.506.011	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				yellow	black	yellow	black	right					0	171	171	54									right	0.6338186095708807	9.120.500.812.586.320	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				purple	cyan	cyan	purple	left					0	172	172	187									left	0.6605624914932378	9.132.152.741.481.490	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				black	purple	black	purple	right					0	173	173	107									right	0.6640820633247131	9.144.034.810.011.810	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				yellow	blue	yellow	blue	right					0	174	174	56									right	0.6779884040583966	9.155.978.437.982.530	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				white	brown	white	brown	right					0	175	175	99									right	0.7692455384553796	9.168.105.912.274.810	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				green	yellow	green	yellow	right					0	176	176	22									right	0.6529571614050838	9.181.105.288.061.740	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				black	green	green	black	left					0	177	177	212									left	0.8245978348381868	9.192.831.648.925.160	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				magenta	orange	magenta	orange	right					0	178	178	32									right	0.8925935391598614	9.206.471.835.105.350	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				magenta	white	white	magenta	left					0	179	179	145									left	0.6620178508724166	9.220.694.101.037.180	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				blue	orange	orange	blue	left					0	180	180	124									left	0.7478674142430464	9.232.720.549.239.230	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				red	orange	red	orange	right					0	181	181	5									right	0.675671605046773	9.245.519.289.378.430	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				brown	black	brown	black	right					0	182	182	81									right	0.6406802599763068	9.257.706.680.445.150	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				yellow	brown	brown	yellow	left					0	183	183	162									left	0.8548924352458016	9.269.489.689.817.730	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				red	purple	purple	red	left					0	184	184	116									left	0.671645580097902	9.283.321.666.849.420	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				brown	cyan	brown	cyan	right					0	185	185	86									right	0.7584931163760302	9.295.328.420.126.540	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				red	magenta	magenta	red	left					0	186	186	112									left	0.9073041462165747	930.832.102.898.303	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				blue	magenta	magenta	blue	left					0	187	187	121									left	0.9802615550884184	9.322.794.520.407.670	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				cyan	red	red	cyan	left					0	188	188	156									left	0.7283922225524293	933.795.011.500.795	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				cyan	yellow	cyan	yellow	right					0	189	189	40									right	0.7099819904074138	9.350.538.043.503.760	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				red	orange	orange	red	left					0	190	190	115									left	0.7500741333019505	9.362.934.245.148.050	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				orange	cyan	cyan	orange	left					0	191	191	178									left	0.784938331759804	9.375.787.590.063.960	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				brown	magenta	brown	magenta	right					0	192	192	85									right	0.7484327473353005	9.388.955.400.979.020	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				green	brown	brown	green	left					0	193	193	135									left	18.196.459.436.176.100	9.401.682.269.148.890	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				blue	orange	blue	orange	right					0	194	194	14									right	0.7287391024046883	9.425.231.204.168.010	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				purple	red	red	purple	left					0	195	195	183									left	0.7733888966877203	9.437.899.985.962.670	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				cyan	black	black	cyan	left					0	196	196	155									left	0.6623877707147585	9.451.011.225.168.540	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				black	red	black	red	right					0	197	197	100									right	0.7017195939329213	9.462.937.509.146.660	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				cyan	red	cyan	red	right					0	198	198	46									right	0.7415233102838101	947.526.392.095.406	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				red	cyan	cyan	red	left					0	199	199	113									left	0.6705417939019753	9.487.888.372.100.960	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				green	magenta	magenta	green	left					0	200	200	130									left	1.025.487.775.792.040	9.500.022.830.923.590	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				brown	blue	blue	brown	left					0	201	201	193									left	0.6949415701583348	9.515.644.208.791.800	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				purple	green	purple	green	right					0	202	202	75									right	0.6993110616272133	9.528.005.965.650.780	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				orange	red	red	orange	left					0	203	203	174									left	0.7158763878924219	9.540.320.328.396.650	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				blue	red	red	blue	left					0	204	204	129									left	0.6730365128378253	9.552.749.212.693.660	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				purple	cyan	purple	cyan	right					0	205	205	77									right	0.7555610642939428	9.564.798.146.219.450	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				orange	brown	orange	brown	right					0	206	206	61									right	130.442.653.677.801	957.778.923.614.326	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				blue	purple	purple	blue	left					0	207	207	125									left	10.258.875.622.880.600	9.596.255.101.331.150	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				black	brown	brown	black	left					0	208	208	218									left	0.9192755544422653	9.611.889.360.260.540	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				magenta	yellow	magenta	yellow	right					0	209	209	31									right	0.7431817629089892	962.644.575.724.981	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				green	white	white	green	left					0	210	210	136									left	0.7755077224501292	963.923.958.219.111	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				yellow	purple	yellow	purple	right					0	211	211	51									right	0.7312504613332749	9.652.407.056.039.650	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				green	orange	orange	green	left					0	212	212	133									left	0.6983847686892659	9.665.055.221.309.770	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				black	orange	black	orange	right					0	213	213	106									right	0.7540732782622399	9.677.374.558.986.850	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				blue	green	blue	green	right					0	214	214	10									right	0.6902345855000931	9.690.332.868.124.640	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				orange	magenta	orange	magenta	right					0	215	215	67									right	0.8051798164569846	9.702.702.829.780.120	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				white	red	red	white	left					0	216	216	201									left	0.6931137309384212	9.716.143.370.178.830	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				magenta	green	green	magenta	left					0	217	217	149									left	0.8708352551102507	972.852.691.262.852	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				blue	yellow	blue	yellow	right					0	218	218	13									right	0.7761417488463849	9.742.672.259.126.500	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
				magenta	purple	purple	magenta	left					0	219	219	143									left	10.821.934.582.641.000	9.755.853.902.569.000	None					pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
																				3	9.528								2019-09-26_11:52:45				pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
																						3	6.222										pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
																				2	7.754									2019-09-26_11:53:43	2019-09-26_11:58:43		pg	2	2019_Sep_26_1136	StressSession	03.01.2003	59.984.823.046.462.700
																																2019-09-26_11:58:53						
