n_path,n_weight,n_name,n_description,n_type,n_pictures,n_pic_width,n_pic_height,n_new_width,n_new_height,n_new_size,n,rating_emotion_n_eval_o.response_mean,rating_emotion_n_eval_o.response_raw,rating_emotion_n_eval_o.response_std,rating_emotion_n_eval_o.rt_mean,rating_emotion_n_eval_o.rt_raw,rating_emotion_n_eval_o.rt_std,rating_emotion_n_eval_t.response_mean,rating_emotion_n_eval_t.response_raw,rating_emotion_n_eval_t.response_std,rating_emotion_n_eval_t.rt_mean,rating_emotion_n_eval_t.rt_raw,rating_emotion_n_eval_t.rt_std,text_emotion_n_eval_t.started_mean,text_emotion_n_eval_t.started_raw,text_emotion_n_eval_t.started_std,text_emotion_n_eval_t.stopped_raw,order
Resources\Pictures\,Negative\,2692.0,bomb,.jpg,Resources\Pictures\Negative\2692.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,1.0,1.0,0.0,5.144999980926514,5.144999980926514,0.0,4.0,4.0,0.0,1.5149999856948853,1.5149999856948853,0.0,2270.758056640625,2270.758056640625,0.0,,27.0
Resources\Pictures\,Negative\,6000.0,prison  ,.jpg,Resources\Pictures\Negative\6000.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,6.0,6.0,0.0,10.255000114440918,10.255000114440918,0.0,5.0,5.0,0.0,15.265999794006348,15.265999794006348,0.0,2283.635009765625,2283.635009765625,0.0,,28.0
Resources\Pictures\,Negative\,9560.0,bird in oil,.jpg,Resources\Pictures\Negative\9560.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,7.0,7.0,0.0,39.83100128173828,39.83100128173828,0.0,2.0,2.0,0.0,11.536999702453613,11.536999702453613,0.0,2339.83740234375,2339.83740234375,0.0,,29.0

extraInfo
participant,pg
session,003
date,2019_Sep_26_1159
expName,EmotionSession
psychopyVersion,3.1.3
frameRate,59.94692700993854
