p_path,p_weight,p_name,p_description,p_type,p_pictures,p_pic_width,p_pic_height,p_new_width,p_new_height,p_new_size,n,rating_emotion_p_eval_o.response_mean,rating_emotion_p_eval_o.response_raw,rating_emotion_p_eval_o.response_std,rating_emotion_p_eval_o.rt_mean,rating_emotion_p_eval_o.rt_raw,rating_emotion_p_eval_o.rt_std,rating_emotion_p_eval_t.response_mean,rating_emotion_p_eval_t.response_raw,rating_emotion_p_eval_t.response_std,rating_emotion_p_eval_t.rt_mean,rating_emotion_p_eval_t.rt_raw,rating_emotion_p_eval_t.rt_std,order
Resources\Pictures\,Positive\,5760,flowers,.jpg,Resources\Pictures\Positive\5760.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,3.0,3.0,0.0,6.955999851226807,6.955999851226807,0.0,1.0,1.0,0.0,3.7100000381469727,3.7100000381469727,0.0,18.0
Resources\Pictures\,Positive\,5831,father and son beach,.jpg,Resources\Pictures\Positive\5831.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,4.0,4.0,0.0,6.376999855041504,6.376999855041504,0.0,2.0,2.0,0.0,5.127999782562256,5.127999782562256,0.0,19.0
Resources\Pictures\,Positive\,5833,sunny beach,.jpg,Resources\Pictures\Positive\5833.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,3.0,3.0,0.0,9.406000137329102,9.406000137329102,0.0,2.0,2.0,0.0,11.986000061035156,11.986000061035156,0.0,20.0
Resources\Pictures\,Positive\,1340,women and parrots,.jpg,Resources\Pictures\Positive\1340.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,4.0,4.0,0.0,5.64300012588501,5.64300012588501,0.0,2.0,2.0,0.0,2.9800000190734863,2.9800000190734863,0.0,21.0
Resources\Pictures\,Positive\,7325,girl and watermelon,.jpg,Resources\Pictures\Positive\7325.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,6.960000038146973,6.960000038146973,0.0,2.0,2.0,0.0,3.4130001068115234,3.4130001068115234,0.0,22.0
Resources\Pictures\,Positive\,7502,disney land,.jpg,Resources\Pictures\Positive\7502.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,4.0,4.0,0.0,18.384000778198242,18.384000778198242,0.0,1.0,1.0,0.0,8.524999618530273,8.524999618530273,0.0,23.0
Resources\Pictures\,Positive\,8330,women and trophy,.jpg,Resources\Pictures\Positive\8330.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,4.0,4.0,0.0,10.342000007629395,10.342000007629395,0.0,2.0,2.0,0.0,4.363999843597412,4.363999843597412,0.0,24.0
Resources\Pictures\,Positive\,8380,team medals,.jpg,Resources\Pictures\Positive\8380.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,9.621999740600586,9.621999740600586,0.0,2.0,2.0,0.0,4.710999965667725,4.710999965667725,0.0,25.0
Resources\Pictures\,Positive\,8497,family on rollercoaster,.jpg,Resources\Pictures\Positive\8497.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,12.755999565124512,12.755999565124512,0.0,2.0,2.0,0.0,4.3460001945495605,4.3460001945495605,0.0,26.0
Resources\Pictures\,Positive\,1601,man feeding giraffe,.jpg,Resources\Pictures\Positive\1601.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,9.241999626159668,9.241999626159668,0.0,1.0,1.0,0.0,3.5810000896453857,3.5810000896453857,0.0,27.0
Resources\Pictures\,Positive\,2005,smiling man,.jpg,Resources\Pictures\Positive\2005.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,3.0,3.0,0.0,15.255999565124512,15.255999565124512,0.0,1.0,1.0,0.0,4.564000129699707,4.564000129699707,0.0,28.0
Resources\Pictures\,Positive\,2010,smiling man 2,.jpg,Resources\Pictures\Positive\2010.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,4.0,4.0,0.0,11.092000007629395,11.092000007629395,0.0,2.0,2.0,0.0,2.8980000019073486,2.8980000019073486,0.0,29.0
Resources\Pictures\,Positive\,2058,baby holding hand,.jpg,Resources\Pictures\Positive\2058.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,7.511000156402588,7.511000156402588,0.0,2.0,2.0,0.0,3.2139999866485596,3.2139999866485596,0.0,30.0
Resources\Pictures\,Positive\,2071,baby smiling,.jpg,Resources\Pictures\Positive\2071.jpg,1024,768,1.9,1,"(1.9, 1)",1.0,5.0,5.0,0.0,6.660999774932861,6.660999774932861,0.0,2.0,2.0,0.0,2.0169999599456787,2.0169999599456787,0.0,31.0

extraInfo
participant,lw
session,003
date,2019_Sep_18_1021
expName,EmotionSession
psychopyVersion,3.1.3
frameRate,60.06293950031185
