['Dataset: complete_dict', 'Number of Neighbors: 65', 'Accuracy Test Data: 0.38', 'Prediction Test Data: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.\n 1. 1.]']
['Dataset: complete_dict', 'Number of Neighbors: 66', 'Accuracy Test Data: 0.38', 'Prediction Test Data: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.\n 1. 1.]']
['Dataset: complete_dict', 'Number of Neighbors: 67', 'Accuracy Test Data: 0.38', 'Prediction Test Data: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.\n 1. 1.]']
['Dataset: complete_dict', 'Number of Neighbors: 68', 'Accuracy Test Data: 0.38', 'Prediction Test Data: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.\n 1. 1.]']
['Dataset: complete_dict', 'Number of Neighbors: 69', 'Accuracy Test Data: 0.38', 'Prediction Test Data: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.\n 1. 1.]']
['Dataset: complete_dict', 'Number of Neighbors: 70', 'Accuracy Test Data: 0.38', 'Prediction Test Data: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.\n 1. 1.]']
['Dataset: complete_dict', 'Number of Neighbors: 71', 'Accuracy Test Data: 0.38', 'Prediction Test Data: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.\n 1. 1.]']
['Dataset: complete_dict', 'Number of Neighbors: 72', 'Accuracy Test Data: 0.38', 'Prediction Test Data: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.\n 1. 1.]']
['Dataset: complete_dict', 'Number of Neighbors: 73', 'Accuracy Test Data: 0.38', 'Prediction Test Data: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.\n 1. 1.]']
['Dataset: complete_dict', 'Number of Neighbors: 74', 'Accuracy Test Data: 0.38', 'Prediction Test Data: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.\n 1. 1.]']
['Dataset: complete_dict', 'Number of Neighbors: 75', 'Accuracy Test Data: 0.38', 'Prediction Test Data: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.\n 1. 1.]']
['Test Data: [1. 0. 1. 1. 4. 5. 3. 2. 5. 1. 3. 2. 0. 1. 2. 5. 1. 1. 1. 1. 0. 1. 0. 3.\n 4. 4.]']
[]
['Dataset: rest_v_all_dict', 'Number of Neighbors: 1', 'Accuracy Test Data: 0.77', 'Prediction Test Data: [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1.\n 1. 0.]']
['Dataset: rest_v_all_dict', 'Number of Neighbors: 2', 'Accuracy Test Data: 0.88', 'Prediction Test Data: [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.\n 0. 0.]']
['Dataset: rest_v_all_dict', 'Number of Neighbors: 3', 'Accuracy Test Data: 0.85', 'Prediction Test Data: [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.\n 0. 0.]']
['Dataset: rest_v_all_dict', 'Number of Neighbors: 4', 'Accuracy Test Data: 0.88', 'Prediction Test Data: [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.\n 0. 0.]']
['Dataset: rest_v_all_dict', 'Number of Neighbors: 5', 'Accuracy Test Data: 0.88', 'Prediction Test Data: [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.\n 0. 0.]']
['Dataset: rest_v_all_dict', 'Number of Neighbors: 6', 'Accuracy Test Data: 0.88', 'Prediction Test Data: [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.\n 0. 0.]']
